Mod,Plot,Type,Distance,Side,UniqueID,Altitude,Decl1,Decl2,Decl3,Decl4,Aspecto,Prof1,Prof2,Prof3,Prof4,Rocha1,Rocha2,Rocha3,Rocha4,Solo1,Solo2,Solo3,Solo4,Biom1,Biom2,Biom3,Biom4,Serra1,Serra2,Serra3,Serra4,esp_serra1,esp_serra2,esp_serra3,esp_serra4,grimpa1,grimpa2,grimpa3,grimpa4,hmax,dossel,agua,Gado,Veg,Fogo,tipo.veg,obs,obs2,data,Biomass_mean,Serra_mean,Species_richness
2,M02T01,Terrestre,125,M,TW500_125_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T01,Terrestre,175,M,TW500_175_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T01,Terrestre,225,M,TW500_225_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T02,Terrestre,25,J,TW1500_25_J,1604.0,19.0,8.0,12.0,5.0,100.0,40.0,21.0,20.0,40.0,2.0,35.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,95.0,62.0,85.0,100.0,4.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,16.28854167,100.0,1.0,,,FOM,,,,2.75,85.5,19.0
2,M02T02,Terrestre,75,J,TW1500_75_J,1604.0,23.0,24.0,17.0,15.0,70.0,23.0,29.0,19.0,8.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,98.0,100.0,95.0,75.0,5.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,10.0,17.84625,100.0,1.0,,,FOM,,,,2.5,92.0,25.0
2,M02T02,Terrestre,125,J,TW1500_125_J,1604.0,5.0,5.0,8.0,8.0,70.0,33.0,5.0,10.0,2.0,2.0,10.0,0.0,60.0,0.0,0.0,5.0,0.0,6.0,20.0,15.0,10.0,92.0,70.0,80.0,30.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,8.5,24.3940625,100.0,1.0,,,FOM,,,,12.75,68.0,16.0
2,M02T02,Terrestre,175,J,TW1500_175_J,1604.0,30.0,25.0,16.0,26.0,80.0,0.0,20.0,10.0,6.0,80.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,20.0,20.0,8.0,15.0,80.0,80.0,87.0,9.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0,9.0,10.36104167,100.0,1.0,,,FOM,,,,13.25,65.5,24.0
2,M02T02,Terrestre,225,J,TW1500_225_J,1604.0,0.0,0.0,2.0,2.0,70.0,15.0,15.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,11.0,17.62479167,100.0,1.0,,,FOM,,,,0.0,100.0,19.0
2,M02T02,Terrestre,25,M,TW1500_25_M,1604.0,0.0,5.0,0.0,0.0,130.0,22.0,20.0,5.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,70.0,35.0,10.0,0.0,30.0,65.0,80.0,90.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.5,21.8253125,50.0,1.0,,,FOM,,,,28.75,66.25,18.0
2,M02T02,Terrestre,75,M,TW1500_75_M,1604.0,14.0,13.0,9.0,13.0,75.0,14.0,21.0,15.0,22.0,5.0,10.0,4.0,0.0,2.0,0.0,0.0,5.0,3.0,10.0,5.0,8.0,90.0,80.0,91.0,87.0,3.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,6.5,16.96541667,100.0,1.0,,,FOM,,,,6.5,87.0,16.0
2,M02T02,Terrestre,125,M,TW1500_125_M,1604.0,8.0,9.0,2.0,1.0,60.0,5.0,25.0,10.0,20.0,30.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,70.0,100.0,96.0,90.0,5.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,11.27625,100.0,1.0,,,FOM,,,,1.5,89.0,20.0
2,M02T02,Terrestre,175,M,TW1500_175_M,1604.0,6.0,5.0,7.0,5.0,85.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,95.0,60.0,85.0,10.0,5.0,40.0,15.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,7.0,12.89583333,100.0,1.0,,,FOM,,,,82.5,17.5,12.0
2,M02T02,Terrestre,225,M,TW1500_225_M,1604.0,6.0,8.0,8.0,4.0,55.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,61.51270833,100.0,1.0,,,FOM,,,,100.0,0.0,0.0
2,M02T03,Terrestre,25,J,TW2500_25_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T03,Terrestre,75,J,TW2500_75_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T03,Terrestre,125,J,TW2500_125_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T03,Terrestre,175,J,TW2500_175_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T03,Terrestre,225,J,TW2500_225_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T03,Terrestre,25,M,TW2500_25_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T03,Terrestre,75,M,TW2500_75_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T03,Terrestre,125,M,TW2500_125_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T03,Terrestre,175,M,TW2500_175_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T03,Terrestre,225,M,TW2500_225_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T04,Terrestre,25,J,TW3500_25_J,1584.0,23.0,34.0,15.0,25.0,150.0,14.0,25.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,100.0,100.0,92.0,98.0,5.0,4.0,1.0,1.5,0.0,0.0,0.0,0.0,7.0,19.30958333,100.0,1.0,,,FOM,,,,2.5,97.5,11.5
2,M02T04,Terrestre,75,J,TW3500_75_J,1584.0,23.0,24.0,30.0,31.0,130.0,11.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.7353125,100.0,1.0,,,FOM,,,,100.0,0.0,0.0
2,M02T04,Terrestre,125,J,TW3500_125_J,1584.0,46.0,40.0,34.0,28.0,94.0,11.0,51.0,20.0,29.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,100.0,100.0,100.0,8.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,7.0,6.435625,100.0,1.0,,,FOM,,,,0.0,85.0,20.0
2,M02T04,Terrestre,175,J,TW3500_175_J,1584.0,11.0,13.0,6.0,7.0,120.0,15.0,26.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,95.0,98.0,100.0,98.0,6.0,9.0,5.0,3.0,0.0,0.0,0.0,0.0,5.5,14.2059375,100.0,1.0,,,FOM,,,,2.25,97.75,23.0
2,M02T04,Terrestre,225,J,TW3500_225_J,1584.0,11.0,6.0,17.0,2.0,97.0,51.0,51.0,30.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,6.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,66.2646875,100.0,1.0,,,FOM,,,,0.0,100.0,24.0
2,M02T04,Terrestre,25,M,TW3500_25_M,1584.0,19.0,21.0,25.0,17.0,145.0,14.0,25.0,22.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100.0,100.0,95.0,100.0,9.0,7.0,5.0,7.5,0.0,0.0,0.0,0.0,6.0,24.640625,100.0,1.0,,,FOM,,,,1.25,98.75,28.5
2,M02T04,Terrestre,75,M,TW3500_75_M,1584.0,18.0,6.0,13.0,13.0,140.0,51.0,51.0,36.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,95.0,100.0,99.0,99.0,8.5,6.0,7.0,7.0,0.0,0.0,0.0,0.0,3.0,18.24458333,100.0,1.0,,,FOM,,,,1.75,98.25,28.5
2,M02T04,Terrestre,125,M,TW3500_125_M,1584.0,37.0,45.0,27.0,20.0,15.0,20.0,20.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,15.0,12.5,17.0,18.0,0.0,0.0,0.0,0.0,3.0,37.3221875,100.0,1.0,,,FOM,,,,0.0,100.0,62.5
2,M02T04,Terrestre,175,M,TW3500_175_M,1584.0,9.0,11.0,6.0,1.0,150.0,29.0,16.0,13.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,50.0,45.0,60.0,35.0,50.0,55.0,40.0,4.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,7.0,19.3446875,100.0,1.0,,,FOM,,,,55.0,45.0,7.5
2,M02T04,Terrestre,225,M,TW3500_225_M,1584.0,12.0,5.0,8.0,8.0,75.0,26.0,13.0,40.0,16.0,5.0,5.0,10.0,0.0,0.0,0.0,3.0,0.0,5.0,8.0,6.0,3.0,90.0,87.0,81.0,97.0,8.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,21.55302083,100.0,1.0,,,FOM,,,,5.5,88.75,14.0
2,M02T05,Terrestre,25,J,TW4500_25_J,1583.0,14.0,10.0,16.0,21.0,25.0,32.0,19.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,6.0,92.0,95.0,100.0,94.0,2.0,1.5,1.0,2.5,0.0,0.0,0.0,0.0,12.0,15.58083333,100.0,1.0,,,FOM,,,,4.75,95.25,7.0
2,M02T05,Terrestre,75,J,TW4500_75_J,1583.0,17.0,16.0,17.0,16.0,360.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.214895833,100.0,1.0,,,FOM,,,,0.0,0.0,0.0
2,M02T05,Terrestre,125,J,TW4500_125_J,1583.0,8.0,33.0,18.0,13.0,30.0,22.0,15.0,14.0,19.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,100.0,93.0,97.0,95.0,4.5,6.0,2.5,4.0,0.0,0.0,0.0,0.0,9.0,9.533333333,100.0,1.0,,,FOM,,,,1.25,96.25,17.0
2,M02T05,Terrestre,175,J,TW4500_175_J,1583.0,12.0,7.0,10.0,18.0,20.0,21.0,51.0,24.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,100.0,100.0,95.0,2.0,3.0,2.0,3.0,12.0,0.0,10.0,50.0,15.0,21.01041667,100.0,1.0,,,FOM,,,,1.25,98.75,10.0
2,M02T05,Terrestre,225,J,TW4500_225_J,1583.0,21.0,24.0,32.0,22.0,20.0,12.0,21.0,30.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,1.0,98.0,89.0,95.0,97.0,4.5,4.6,4.0,3.5,0.0,0.0,0.0,0.0,14.0,18.885,100.0,1.0,,,FOM,,,,2.25,94.75,16.6
2,M02T05,Terrestre,25,M,TW4500_25_M,1583.0,12.0,4.0,13.0,12.0,25.0,51.0,51.0,24.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,10.0,5.0,80.0,95.0,90.0,95.0,6.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,10.0,12.9253125,100.0,1.0,,,FOM,,,,10.0,90.0,19.0
2,M02T05,Terrestre,75,M,TW4500_75_M,1583.0,7.0,14.0,4.0,4.0,345.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,1.0,95.0,98.0,96.0,99.0,3.0,7.0,7.0,3.0,40.0,25.0,10.0,20.0,15.0,20.53833333,100.0,1.0,,,FOM,,,,3.0,97.0,20.0
2,M02T05,Terrestre,125,M,TW4500_125_M,1583.0,2.0,5.0,12.0,22.0,45.0,51.0,19.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,5.0,97.0,95.0,95.0,95.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,11.0,20.68802083,100.0,1.0,,,FOM,,,,4.5,95.5,11.0
2,M02T05,Terrestre,175,M,TW4500_175_M,1583.0,26.0,26.0,15.0,27.0,15.0,30.5,11.0,12.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,95.0,95.0,98.0,0.0,5.0,3.0,5.5,0.0,0.0,0.0,0.0,0.0,13.0,17.5175,100.0,1.0,,,FOM,,,,3.0,72.0,13.5
2,M02T05,Terrestre,225,M,TW4500_225_M,1583.0,17.0,23.0,17.0,15.0,35.0,18.0,22.0,30.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,1.0,98.0,90.0,100.0,99.0,1.0,1.5,1.5,1.5,0.0,0.0,0.0,0.0,13.0,46.94125,100.0,1.0,,,FOM,,,,3.25,96.75,5.5
2,M02T06,Terrestre,25,J,TL400_25_J,1407.0,15.0,18.0,18.0,15.0,85.0,2.0,20.0,31.0,38.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,60.0,30.0,70.0,80.0,30.0,70.0,20.0,10.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,11.24979167,100.0,1.0,,,FOM,,,,60.0,32.5,10.0
2,M02T06,Terrestre,75,J,TL400_75_J,1407.0,4.0,14.0,8.0,10.0,80.0,51.0,8.0,51.0,17.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,20.0,8.0,30.0,25.0,78.0,90.0,70.0,69.0,1.0,0.5,0.5,0.5,3.0,3.0,15.0,20.0,11.0,21.419375,100.0,1.0,,,FOM,,,,20.75,76.75,2.5
2,M02T06,Terrestre,125,J,TL400_125_J,1407.0,32.0,23.0,23.0,38.0,345.0,51.0,51.0,51.0,6.0,0.0,80.0,0.0,10.0,25.0,5.0,80.0,20.0,15.0,15.0,15.0,15.0,60.0,0.0,5.0,55.0,0.5,0.5,0.2,0.5,0.0,0.0,0.0,0.0,12.0,21.57895833,100.0,1.0,,,FOM,,,,15.0,30.0,1.7
2,M02T06,Terrestre,175,J,TL400_175_J,1407.0,28.0,22.0,18.0,17.0,330.0,51.0,51.0,22.0,51.0,0.0,10.0,5.0,10.0,2.0,0.0,0.0,0.0,95.0,85.0,95.0,90.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,8.0,15.0,17.0,27.47114583,100.0,1.0,,,FOM,,,,91.25,2.0,0.0
2,M02T06,Terrestre,225,J,TL400_225_J,1407.0,28.0,33.0,40.0,46.0,350.0,26.0,23.0,8.0,51.0,0.0,25.0,25.0,0.0,45.0,5.0,30.0,25.0,50.0,10.0,5.0,50.0,5.0,60.0,40.0,25.0,0.2,1.0,0.5,0.2,0.0,0.0,0.0,0.0,12.0,20.21229167,100.0,1.0,,,FOM,,,,28.75,32.5,1.9
2,M02T06,Terrestre,25,M,TL400_25_M,1407.0,36.0,37.0,40.0,32.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,100.0,100.0,90.0,5.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,10.0,67.87572917,100.0,1.0,,,FOM,,,,2.5,97.5,26.0
2,M02T06,Terrestre,75,M,TL400_75_M,1407.0,37.0,15.0,15.0,37.0,79.0,51.0,35.0,10.0,2.0,0.0,0.0,0.0,0.0,15.0,30.0,50.0,15.0,50.0,10.0,50.0,50.0,35.0,60.0,0.0,35.0,1.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,11.0,31.27489583,100.0,1.0,,,FOM,,,,40.0,32.5,3.5
2,M02T06,Terrestre,125,M,TL400_125_M,1407.0,40.0,27.0,37.0,26.0,10.0,8.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,25.0,40.0,60.0,20.0,30.0,20.0,15.0,80.0,45.0,40.0,25.0,0.0,0.2,0.2,0.2,0.5,0.0,0.0,5.0,0.0,11.0,18.28739583,100.0,1.0,,,FOM,,,,36.25,27.5,1.1
2,M02T06,Terrestre,175,M,TL400_175_M,1407.0,29.0,39.0,27.0,26.0,330.0,51.0,51.0,51.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,80.0,70.0,20.0,15.0,20.0,30.0,1.0,0.5,0.5,1.0,5.0,0.0,0.0,0.0,14.0,15.95479167,100.0,1.0,,,FOM,,,,77.5,21.25,3.0
2,M02T06,Terrestre,225,M,TL400_225_M,1407.0,11.0,8.0,12.0,14.0,5.0,6.0,17.0,16.0,15.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,3.0,90.0,90.0,90.0,90.0,5.0,5.0,10.0,7.0,0.5,0.5,1.0,2.0,0.0,0.0,0.0,0.0,14.0,20.13354167,100.0,1.0,,,FOM,,,,90.0,6.75,4.0
2,M02T07,Terrestre,25,J,TL1500_25_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T07,Terrestre,75,J,TL1500_75_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T07,Terrestre,125,J,TL1500_125_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T07,Terrestre,175,J,TL1500_175_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T07,Terrestre,225,J,TL1500_225_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T07,Terrestre,25,M,TL1500_25_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T07,Terrestre,75,M,TL1500_75_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T07,Terrestre,125,M,TL1500_125_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T07,Terrestre,175,M,TL1500_175_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T07,Terrestre,225,M,TL1500_225_M,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T08,Terrestre,25,J,TL2500_25_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T08,Terrestre,75,J,TL2500_75_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T08,Terrestre,125,J,TL2500_125_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T08,Terrestre,175,J,TL2500_175_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
2,M02T08,Terrestre,225,J,TL2500_225_J,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOM,,,,5.0,88.0,10.9
